#key=_id
#ltable=POINTER
#rtable=POINTER
#foreign_key_ltable=ltable.id
#foreign_key_rtable=rtable.id
_id,ltable.id,rtable.id,ltable.address,ltable.city,ltable.name,ltable.phone,ltable.state,ltable.zipcode,rtable.address,rtable.city,rtable.name,rtable.phone,rtable.state,rtable.zipcode
69344,1748,294,2107 & 2111 El Camino Real,Palo Alto ,Odori Sushi Teppanyaki,(650) 327-2222,CA,94306.0,2789 El Camino Real,Santa Clara,Sushi O Sushi,(408) 241-1677,CA,95051.0
69425,1748,1417,2107 & 2111 El Camino Real,Palo Alto ,Odori Sushi Teppanyaki,(650) 327-2222,CA,94306.0,211 El Camino Real,Menlo Park,Koma Sushi Restaurant,(650) 321-5662,CA,94025.0
69429,1748,1468,2107 & 2111 El Camino Real,Palo Alto ,Odori Sushi Teppanyaki,(650) 327-2222,CA,94306.0,1328 El Camino Real,Menlo Park,Naomi Sushi,(650) 321-6902,CA,94025.0
69435,1748,1508,2107 & 2111 El Camino Real,Palo Alto ,Odori Sushi Teppanyaki,(650) 327-2222,CA,94306.0,925 El Camino Real,Menlo Park,Akasaka Sushi,(650) 325-0444,CA,94025.0
69447,1748,1729,2107 & 2111 El Camino Real,Palo Alto ,Odori Sushi Teppanyaki,(650) 327-2222,CA,94306.0,1328 El Camino Real,Menlo Park,Naomi Sushi,(650) 321-6902,CA,94025.0
69462,1748,1810,2107 & 2111 El Camino Real,Palo Alto ,Odori Sushi Teppanyaki,(650) 327-2222,CA,94306.0,925 El Camino Real,Menlo Park,Akasaka Sushi,(650) 325-0444,CA,94025.0
69484,1751,1101,,,Umami Burger,(650) 321-8626,,,452 University Ave,Palo Alto,Umami Burger,(650) 321-8626,CA,94301.0
69485,1752,1056,129 Lytton Ave,Palo Alto ,Darbar Indian Cuisine,(650) 321-6688,CA,94301.0,129 Lytton Ave,Palo Alto,Darbar Indian Cuisine,(650) 321-6688,CA,94301.0
69486,1752,1405,129 Lytton Ave,Palo Alto ,Darbar Indian Cuisine,(650) 321-6688,CA,94301.0,129 Lytton Ave,Palo Alto,Darbar Indian Cuisine,(650) 321-6688,CA,94301.0
69534,1753,282,700 El Camino Real,Menlo Park ,Mp Mongolian BBQ,(650) 853-1118,CA,94025.0,2644 El Camino Real,Santa Clara,Han Sung BBQ,(408) 246-7799,CA,95051.0
69544,1753,339,700 El Camino Real,Menlo Park ,Mp Mongolian BBQ,(650) 853-1118,CA,94025.0,3380 El Camino Real,Santa Clara,El Camino Mongolian BBQ,(408) 241-2413,CA,95051.0
69610,1753,1365,700 El Camino Real,Menlo Park ,Mp Mongolian BBQ,(650) 853-1118,CA,94025.0,700 El Camino Real,Menlo Park,MP Mongolian BBQ,(650) 853-1118,CA,94025.0
69640,1753,1719,700 El Camino Real,Menlo Park ,Mp Mongolian BBQ,(650) 853-1118,CA,94025.0,700 El Camino Real,Menlo Park,MP Mongolian BBQ,(650) 853-1118,CA,94025.0
69875,1762,1275,3536 Alameda De Las Pulgas,Menlo Park ,Avanti Pizza Fresh Pasta,(650) 854-1222,CA,94025.0,1017 Alameda De Las Pulgas,Belmont,Village Host Pizza & Grill,(650) 591-6791,CA,94002.0
69881,1764,39,1 El Camino Real,Palo Alto ,Scotts Seafood Grill & Bar,(650) 323-1555,CA,94301.0,146 W El Camino Real,Sunnyvale,The Habit Burger Grill,(408) 774-9015,CA,94087.0
69903,1764,174,1 El Camino Real,Palo Alto ,Scotts Seafood Grill & Bar,(650) 323-1555,CA,94301.0,980 El Camino Real,Santa Clara,Euro Grill,(408) 244-9745,CA,95050.0
69916,1764,237,1 El Camino Real,Palo Alto ,Scotts Seafood Grill & Bar,(650) 323-1555,CA,94301.0,2000 El Camino Real,Santa Clara,The Habit Burger Grill,(408) 244-2856,CA,95050.0
69997,1764,1343,1 El Camino Real,Palo Alto ,Scotts Seafood Grill & Bar,(650) 323-1555,CA,94301.0,1397 El Camino Real,Belmont,Sumac Mediterranean Grill,(650) 592-2107,CA,94002.0
70008,1764,1390,1 El Camino Real,Palo Alto ,Scotts Seafood Grill & Bar,(650) 323-1555,CA,94301.0,100 El Camino Real,Menlo Park,Menlo Grill Bistro & Bar,(650) 330-2790,CA,94025.0
70272,1767,110,925 El Camino Real,Menlo Park ,Akasaka Sushi,(650) 325-0444,CA,94025.0,411 E El Camino Real,Sunnyvale,Katana Sushi & Sake,(408) 746-3000,CA,94087.0
70274,1767,116,925 El Camino Real,Menlo Park ,Akasaka Sushi,(650) 325-0444,CA,94025.0,595 E El Camino Real,Sunnyvale,Olleh Sushi and Tofu House,(408) 830-0628,CA,94086.0
70312,1767,294,925 El Camino Real,Menlo Park ,Akasaka Sushi,(650) 325-0444,CA,94025.0,2789 El Camino Real,Santa Clara,Sushi O Sushi,(408) 241-1677,CA,95051.0
70393,1767,1417,925 El Camino Real,Menlo Park ,Akasaka Sushi,(650) 325-0444,CA,94025.0,211 El Camino Real,Menlo Park,Koma Sushi Restaurant,(650) 321-5662,CA,94025.0
70397,1767,1468,925 El Camino Real,Menlo Park ,Akasaka Sushi,(650) 325-0444,CA,94025.0,1328 El Camino Real,Menlo Park,Naomi Sushi,(650) 321-6902,CA,94025.0
70403,1767,1508,925 El Camino Real,Menlo Park ,Akasaka Sushi,(650) 325-0444,CA,94025.0,925 El Camino Real,Menlo Park,Akasaka Sushi,(650) 325-0444,CA,94025.0
70415,1767,1729,925 El Camino Real,Menlo Park ,Akasaka Sushi,(650) 325-0444,CA,94025.0,1328 El Camino Real,Menlo Park,Naomi Sushi,(650) 321-6902,CA,94025.0
70430,1767,1810,925 El Camino Real,Menlo Park ,Akasaka Sushi,(650) 325-0444,CA,94025.0,925 El Camino Real,Menlo Park,Akasaka Sushi,(650) 325-0444,CA,94025.0
70452,1772,1063,247 Hamilton Ave,Palo Alto ,Osteria - Palo Alto,(650) 328-5700,CA,94301.0,247 Hamilton Ave,Palo Alto,Osteria,(650) 328-5700,CA,94301.0
70453,1772,1487,247 Hamilton Ave,Palo Alto ,Osteria - Palo Alto,(650) 328-5700,CA,94301.0,247 Hamilton Ave,Palo Alto,Osteria,(650) 328-5700,CA,94301.0
70644,1775,1053,460 Ramona St,Palo Alto ,Garden Fresh & Vegetarian Restaurant,(650) 462-9298,CA,94301.0,460 Ramona St,Palo Alto,Garden Fresh,(650) 462-9298,CA,94301.0
70645,1775,1426,460 Ramona St,Palo Alto ,Garden Fresh & Vegetarian Restaurant,(650) 462-9298,CA,94301.0,460 Ramona St,Palo Alto,Garden Fresh,(650) 462-9298,CA,94301.0
70836,1778,1076,443 Emerson St,Palo Alto ,Jing-Jing Szechwan Hunan Gourmet,(650) 328-6885,CA,94301.0,443 Emerson St,Palo Alto,Jing-Jing Szechwan Hunan Gourmet,(650) 328-6885,CA,94301.0
70837,1778,1473,443 Emerson St,Palo Alto ,Jing-Jing Szechwan Hunan Gourmet,(650) 328-6885,CA,94301.0,443 Emerson St,Palo Alto,Jing-Jing Szechwan Hunan Gourmet,(650) 328-6885,CA,94301.0
70838,1781,1044,535 Ramona St,Palo Alto ,Nola Restaurant & Bar,(650) 328-2722,CA,94301.0,535 Ramona St,Palo Alto,NOLA Restaurant & Bar,(650) 328-2722,CA,94301.0
70839,1781,1437,535 Ramona St,Palo Alto ,Nola Restaurant & Bar,(650) 328-2722,CA,94301.0,535 Ramona St,Palo Alto,NOLA Restaurant & Bar,(650) 328-2722,CA,94301.0
70840,1782,1036,546 University Ave,Palo Alto ,Tamarine Restaurant,(650) 325-8500,CA,94301.0,546 University Ave,Palo Alto,Tamarine Restaurant,(650) 325-8500,CA,94301.0
70841,1782,1385,546 University Ave,Palo Alto ,Tamarine Restaurant,(650) 325-8500,CA,94301.0,546 University Ave,Palo Alto,Tamarine Restaurant,(650) 325-8500,CA,94301.0
70844,1783,2236,325 Sharon Park Dr Ste A2,Menlo Park ,Restaurant Mitsunobu,(650) 234-1084,CA,94025.0,325 Sharon Park Dr,Menlo Park,Mitsunobu,(650) 234-1084,CA,94025.0
70845,1783,2239,325 Sharon Park Dr Ste A2,Menlo Park ,Restaurant Mitsunobu,(650) 234-1084,CA,94025.0,325 Sharon Park Dr,Menlo Park,El Cerrito Mexican Restaurant,(650) 854-7300,CA,94025.0
70855,1785,1135,643 Emerson St,Palo Alto ,Buca di Beppo,(650) 329-0665,CA,94301.0,643 Emerson St,Palo Alto,Buca di Beppo Italian Restaurant,(650) 329-0665,CA,94301.0
70856,1786,1105,518 Bryant St,Palo Alto ,Three Seasons,(650) 838-0353,CA,94301.0,518 Bryant St,Palo Alto,Three Seasons,(650) 838-0353,CA,94301.0
70868,1791,1905,1880 Century Park E Ste 102,Los Angeles ,The Cellar,(310) 277-1584,CA,90067.0,1880 Century Park E,Los Angeles,The Cellar Bar & Grill,(310) 277-1584,CA,90067.0
70893,1791,1995,1880 Century Park E Ste 102,Los Angeles ,The Cellar,(310) 277-1584,CA,90067.0,1840 Century Park E,Los Angeles,The Garden Cafe,(310) 788-5188,CA,90067.0
70897,1791,2016,1880 Century Park E Ste 102,Los Angeles ,The Cellar,(310) 277-1584,CA,90067.0,1875 Century Park E,Los Angeles,The Law Office of Liora Moreh,(424) 488-3068,CA,90067.0
70908,1791,2037,1880 Century Park E Ste 102,Los Angeles ,The Cellar,(310) 277-1584,CA,90067.0,1875 Century Park E,Los Angeles,The Law Office of Arash Khorsandi,(310) 277-7529,CA,90067.0
70911,1792,1885,2000 Avenue Of The Stars,Los Angeles ,The Stand,(310) 785-0400,CA,90067.0,2000 Avenue of the Stars,Los Angeles,The Coffee Bean & Tea Leaf,(310) 286-2273,CA,90067.0
70914,1792,1915,2000 Avenue Of The Stars,Los Angeles ,The Stand,(310) 785-0400,CA,90067.0,2000 Ave of the Stars,Los Angeles,The Stand,(310) 785-0400,CA,90067.0
71018,1794,1918,10250 Santa Monica Blvd Ste 220,Los Angeles ,Pink Taco,(310) 789-1000,CA,90067.0,10250 Santa Monica Blvd,Los Angeles,Pink Taco,(310) 789-1000,CA,90067.0
71106,1795,1955,10251 Santa Monica Blvd,Los Angeles ,Johnnies New York Pizzeria,(310) 553-1188,CA,90067.0,10251 Santa Monica Blvd.,Century City,Johnnies,(310) 553-1188,CA,90067.0
71256,1798,1873,10 W Century Dr.,Los Angeles ,Hinoki & The Bird,(310) 552-1200,CA,90067.0,10 W Century Dr,Los Angeles,Hinoki & The Bird,(310) 552-1200,CA,90067.0
71274,1799,1927,10250 Santa Monica Blvd,Los Angeles ,BreadBar,(310) 277-3770,CA,90067.0,10250 Santa Monica Blvd,Los Angeles,BreadBar,(310) 277-3770,CA,90067.0
71413,1801,1872,10100 Constellation Blvd,Los Angeles ,Craft,(310) 279-4180,CA,90067.0,10100 Constellation Blvd,Los Angeles,Craft,(310) 279-4180,CA,90067.0
71414,1801,2543,10100 Constellation Blvd,Los Angeles ,Craft,(310) 279-4180,CA,90067.0,10100 Constellation Blvd,Los Angeles,Craft,(310) 279-4180,CA,90067.0
71415,1802,1875,10250 Santa Monica Blvd Ste 656,Los Angeles ,Gulfstream,(310) 553-3636,CA,90067.0,10250 Santa Monica Blvd,Los Angeles,Gulfstream,(310) 553-3636,CA,90067.0
71500,1803,1935,2000 Avenue Of The Stars Ste 25,Los Angeles ,Habanero Grill,(310) 277-4440,CA,90067.0,1901 Avenue of the Stars,Los Angeles,Century Grill,(310) 553-6650,CA,90067.0
71507,1803,2013,2000 Avenue Of The Stars Ste 25,Los Angeles ,Habanero Grill,(310) 277-4440,CA,90067.0,2151 Ave of the Stars,Los Angeles,Park Grill Restaurant,(310) 284-6536,CA,90067.0
71508,1803,2020,2000 Avenue Of The Stars Ste 25,Los Angeles ,Habanero Grill,(310) 277-4440,CA,90067.0,2000 Avenue of the Stars,Century City,Habanero Grill,(310) 277-4440,CA,90067.0
71516,1804,1891,10250 Santa Monica Blvd,Los Angeles ,Take A Bao,(310) 551-1100,CA,90067.0,10250 Santa Monica Blvd,Los Angeles,Take a Bao,(310) 551-1100,CA,90067.0
71529,1804,1931,10250 Santa Monica Blvd,Los Angeles ,Take A Bao,(310) 551-1100,CA,90067.0,10309 Santa Monica Blvd,Los Angeles,"Jason A Rothbart, MD",(310) 552-3232,CA,90025.0
71610,1805,1949,10250 Santa Monica Blvd,Los Angeles ,Coral Tree Express,(310) 553-8733,CA,90067.0,10250 Santa Monica Blvd,Los Angeles,Coral Tree Express,(310) 553-8733,CA,90067.0
71670,1806,1889,10250 Santa Monica Blvd,Los Angeles ,Obika Mozzarella Bar,(310) 556-2452,CA,90067.0,10250 Santa Monica Blvd,Los Angeles,Obica Mozzarella Bar,(310) 556-2452,CA,90067.0
71729,1806,2454,10250 Santa Monica Blvd,Los Angeles ,Obika Mozzarella Bar,(310) 556-2452,CA,90067.0,9465 S Santa Monica Blvd,Beverly Hills,Basanti Tea Bar,(213) 379-9026,CA,90210.0
71752,1809,1905,1880 Century Park E Ste 102,Los Angeles ,The Cellar,(310) 277-1584,CA,90067.0,1880 Century Park E,Los Angeles,The Cellar Bar & Grill,(310) 277-1584,CA,90067.0
71777,1809,1995,1880 Century Park E Ste 102,Los Angeles ,The Cellar,(310) 277-1584,CA,90067.0,1840 Century Park E,Los Angeles,The Garden Cafe,(310) 788-5188,CA,90067.0
71781,1809,2016,1880 Century Park E Ste 102,Los Angeles ,The Cellar,(310) 277-1584,CA,90067.0,1875 Century Park E,Los Angeles,The Law Office of Liora Moreh,(424) 488-3068,CA,90067.0
71792,1809,2037,1880 Century Park E Ste 102,Los Angeles ,The Cellar,(310) 277-1584,CA,90067.0,1875 Century Park E,Los Angeles,The Law Office of Arash Khorsandi,(310) 277-7529,CA,90067.0
71795,1810,1885,2000 Avenue Of The Stars,Los Angeles ,The Stand,(310) 785-0400,CA,90067.0,2000 Avenue of the Stars,Los Angeles,The Coffee Bean & Tea Leaf,(310) 286-2273,CA,90067.0
71798,1810,1915,2000 Avenue Of The Stars,Los Angeles ,The Stand,(310) 785-0400,CA,90067.0,2000 Ave of the Stars,Los Angeles,The Stand,(310) 785-0400,CA,90067.0
71902,1812,1918,10250 Santa Monica Blvd Ste 220,Los Angeles ,Pink Taco,(310) 789-1000,CA,90067.0,10250 Santa Monica Blvd,Los Angeles,Pink Taco,(310) 789-1000,CA,90067.0
71990,1813,1955,10251 Santa Monica Blvd,Los Angeles ,Johnnies New York Pizzeria,(310) 553-1188,CA,90067.0,10251 Santa Monica Blvd.,Century City,Johnnies,(310) 553-1188,CA,90067.0
72140,1816,1873,10 W Century Dr.,Los Angeles ,Hinoki & The Bird,(310) 552-1200,CA,90067.0,10 W Century Dr,Los Angeles,Hinoki & The Bird,(310) 552-1200,CA,90067.0
72158,1817,1927,10250 Santa Monica Blvd,Los Angeles ,BreadBar,(310) 277-3770,CA,90067.0,10250 Santa Monica Blvd,Los Angeles,BreadBar,(310) 277-3770,CA,90067.0
72297,1819,1872,10100 Constellation Blvd,Los Angeles ,Craft,(310) 279-4180,CA,90067.0,10100 Constellation Blvd,Los Angeles,Craft,(310) 279-4180,CA,90067.0
72298,1819,2543,10100 Constellation Blvd,Los Angeles ,Craft,(310) 279-4180,CA,90067.0,10100 Constellation Blvd,Los Angeles,Craft,(310) 279-4180,CA,90067.0
72299,1820,1875,10250 Santa Monica Blvd Ste 656,Los Angeles ,Gulfstream,(310) 553-3636,CA,90067.0,10250 Santa Monica Blvd,Los Angeles,Gulfstream,(310) 553-3636,CA,90067.0
72384,1821,1935,2000 Avenue Of The Stars Ste 25,Los Angeles ,Habanero Grill,(310) 277-4440,CA,90067.0,1901 Avenue of the Stars,Los Angeles,Century Grill,(310) 553-6650,CA,90067.0
72391,1821,2013,2000 Avenue Of The Stars Ste 25,Los Angeles ,Habanero Grill,(310) 277-4440,CA,90067.0,2151 Ave of the Stars,Los Angeles,Park Grill Restaurant,(310) 284-6536,CA,90067.0
72392,1821,2020,2000 Avenue Of The Stars Ste 25,Los Angeles ,Habanero Grill,(310) 277-4440,CA,90067.0,2000 Avenue of the Stars,Century City,Habanero Grill,(310) 277-4440,CA,90067.0
72400,1822,1891,10250 Santa Monica Blvd,Los Angeles ,Take A Bao,(310) 551-1100,CA,90067.0,10250 Santa Monica Blvd,Los Angeles,Take a Bao,(310) 551-1100,CA,90067.0
72413,1822,1931,10250 Santa Monica Blvd,Los Angeles ,Take A Bao,(310) 551-1100,CA,90067.0,10309 Santa Monica Blvd,Los Angeles,"Jason A Rothbart, MD",(310) 552-3232,CA,90025.0
72494,1823,1949,10250 Santa Monica Blvd,Los Angeles ,Coral Tree Express,(310) 553-8733,CA,90067.0,10250 Santa Monica Blvd,Los Angeles,Coral Tree Express,(310) 553-8733,CA,90067.0
72554,1824,1889,10250 Santa Monica Blvd,Los Angeles ,Obika Mozzarella Bar,(310) 556-2452,CA,90067.0,10250 Santa Monica Blvd,Los Angeles,Obica Mozzarella Bar,(310) 556-2452,CA,90067.0
72613,1824,2454,10250 Santa Monica Blvd,Los Angeles ,Obika Mozzarella Bar,(310) 556-2452,CA,90067.0,9465 S Santa Monica Blvd,Beverly Hills,Basanti Tea Bar,(213) 379-9026,CA,90210.0
72799,1827,1921,10250 Santa Monica Blvd,Los Angeles ,Toscanova,(310) 551-0499,CA,90067.0,10250 Santa Monica Blvd,Los Angeles,Toscanova,(310) 551-0499,CA,90067.0
72871,1828,1907,1888 Century Park E Ste LL30,Los Angeles ,Edibles,(310) 556-2790,CA,90067.0,1888 Century Park E,Los Angeles,Edibles Coffee Shop,(310) 556-2790,CA,90067.0
72959,1829,2036,2049 Century Park E # Rol14,Los Angeles ,Trimana Restaurant,(310) 557-9909,CA,90067.0,1875 Century Park E,Los Angeles,Trimana,(310) 772-0726,CA,90067.0
72976,1830,2013,1900 Avenue Of The Stars,Los Angeles ,Goodies Restaurant,(310) 557-1801,CA,90067.0,2151 Ave of the Stars,Los Angeles,Park Grill Restaurant,(310) 284-6536,CA,90067.0
72984,1831,1890,10250 Santa Monica Blvd,Los Angeles ,Seasons 52,(310) 277-5252,CA,90067.0,10250 Santa Monica Blvd,Los Angeles,Seasons 52,(310) 277-5252,CA,90067.0
73071,1832,1919,10250 Santa Monica Blvd,Los Angeles ,Bibigo,(310) 557-0011,CA,90067.0,10252 Santa Monica Blvd,Los Angeles,Bibigo,(310) 557-0011,CA,90067.0
73153,1833,1939,1888 Century Park E,Los Angeles ,Greenleaf Gourmet Chopshop,(424) 239-8700,CA,90067.0,1888 Century Park E,Los Angeles,Greenleaf Gourmet Chopshop,(424) 239-8700,CA,90067.0
73185,1834,1874,1888 Century Park E # 125,Los Angeles ,Cafe Connection,(310) 553-1888,CA,90067.0,1880 Century Park E,Los Angeles,1880 Cafe,(310) 553-1880,CA,90067.0
73186,1834,1878,1888 Century Park E # 125,Los Angeles ,Cafe Connection,(310) 553-1888,CA,90067.0,1888 Century Park E,Century City,Cafe Paraggi,(310) 284-8555,CA,90067.0
73218,1834,1995,1888 Century Park E # 125,Los Angeles ,Cafe Connection,(310) 553-1888,CA,90067.0,1840 Century Park E,Los Angeles,The Garden Cafe,(310) 788-5188,CA,90067.0
73234,1834,2528,1888 Century Park E # 125,Los Angeles ,Cafe Connection,(310) 553-1888,CA,90067.0,1880 Century Park E,Los Angeles,1880 Cafe,(310) 553-1880,CA,90067.0
73293,1836,1897,10250 Santa Monica Blvd # A1,Los Angeles ,59th & Lex Cafe,(310) 772-7189,CA,90067.0,10250 Santa Monica Blvd,Los Angeles,59th and Lex,(310) 772-7189,CA,90067.0
73309,1836,1958,10250 Santa Monica Blvd # A1,Los Angeles ,59th & Lex Cafe,(310) 772-7189,CA,90067.0,10100 Santa Monica Blvd,Los Angeles,Cafe 100,(310) 553-6331,CA,90067.0
73341,1836,2414,10250 Santa Monica Blvd # A1,Los Angeles ,59th & Lex Cafe,(310) 772-7189,CA,90067.0,9601 Santa Monica Blvd,Beverly Hills,Panini Cafe Beverly Hills,(310) 247-8300,CA,90210.0
73368,1837,1916,2000 Avenue Of The Stars Ste 35,Los Angeles ,Cuvee,(310) 277-3303,CA,90067.0,2000 Ave of the Stars,Los Angeles,Cuvee,(310) 277-3303,CA,90067.0
73407,1838,1964,10250 Santa Monica Blvd Ste 200A,Los Angeles ,Ummba Grill,(310) 552-2014,CA,90067.0,10351 Santa Monica Blvd,Los Angeles,SmithHouse Tap & Grill,(310) 432-4360,CA,90025.0
73465,1839,1935,2151 Avenue Of The Stars,Los Angeles ,Park Grill At-Intercontl,(310) 284-6530,CA,90067.0,1901 Avenue of the Stars,Los Angeles,Century Grill,(310) 553-6650,CA,90067.0
73472,1839,2013,2151 Avenue Of The Stars,Los Angeles ,Park Grill At-Intercontl,(310) 284-6530,CA,90067.0,2151 Ave of the Stars,Los Angeles,Park Grill Restaurant,(310) 284-6536,CA,90067.0
73473,1839,2020,2151 Avenue Of The Stars,Los Angeles ,Park Grill At-Intercontl,(310) 284-6530,CA,90067.0,2000 Avenue of the Stars,Century City,Habanero Grill,(310) 277-4440,CA,90067.0
73493,1841,1885,2121 Avenue Of The Stars Ste MEZZ,Los Angeles ,City Bean,(310) 203-0079,CA,90067.0,2000 Avenue of the Stars,Los Angeles,The Coffee Bean & Tea Leaf,(310) 286-2273,CA,90067.0
73500,1841,1967,2121 Avenue Of The Stars Ste MEZZ,Los Angeles ,City Bean,(310) 203-0079,CA,90067.0,2000 Ave of the Stars,Century City,Piknic - Century City,(310) 277-2700,CA,90067.0
73502,1841,1979,2121 Avenue Of The Stars Ste MEZZ,Los Angeles ,City Bean,(310) 203-0079,CA,90067.0,2151 Avenue of the Stars,Los Angeles,Intercontinental Los Angeles Century City,(310) 284-6500,CA,90067.0
73505,1841,2006,2121 Avenue Of The Stars Ste MEZZ,Los Angeles ,City Bean,(310) 203-0079,CA,90067.0,1800 Avenue of the Stars,Century City,Century City Farmers Market,(818) 591-8161,CA,90037.0
73510,1842,1885,2121 Avenue Of The Stars Ste 100,Los Angeles ,Peet's Coffee & Tea,(877) 502-2837,CA,90067.0,2000 Avenue of the Stars,Los Angeles,The Coffee Bean & Tea Leaf,(310) 286-2273,CA,90067.0
73526,1843,1874,2080 Century Park E,Los Angeles ,One Cafe,(310) 553-5808,CA,90067.0,1880 Century Park E,Los Angeles,1880 Cafe,(310) 553-1880,CA,90067.0
73527,1843,1878,2080 Century Park E,Los Angeles ,One Cafe,(310) 553-5808,CA,90067.0,1888 Century Park E,Century City,Cafe Paraggi,(310) 284-8555,CA,90067.0
73561,1843,1995,2080 Century Park E,Los Angeles ,One Cafe,(310) 553-5808,CA,90067.0,1840 Century Park E,Los Angeles,The Garden Cafe,(310) 788-5188,CA,90067.0
73577,1843,2528,2080 Century Park E,Los Angeles ,One Cafe,(310) 553-5808,CA,90067.0,1880 Century Park E,Los Angeles,1880 Cafe,(310) 553-1880,CA,90067.0
73586,1844,1967,2040 Avenue Of The Stars,Los Angeles ,City Express,(310) 282-8146,CA,90067.0,2000 Ave of the Stars,Century City,Piknic - Century City,(310) 277-2700,CA,90067.0
73588,1844,1979,2040 Avenue Of The Stars,Los Angeles ,City Express,(310) 282-8146,CA,90067.0,2151 Avenue of the Stars,Los Angeles,Intercontinental Los Angeles Century City,(310) 284-6500,CA,90067.0
73591,1844,2006,2040 Avenue Of The Stars,Los Angeles ,City Express,(310) 282-8146,CA,90067.0,1800 Avenue of the Stars,Century City,Century City Farmers Market,(818) 591-8161,CA,90037.0
73595,1845,1873,10 W Century Dr,Los Angeles ,Hinoki & The Bird,(310) 552-1200,CA,90067.0,10 W Century Dr,Los Angeles,Hinoki & The Bird,(310) 552-1200,CA,90067.0
73598,1846,1882,2049 Century Park E,Los Angeles ,Starbucks Coffee,(310) 286-3023,CA,90067.0,2049 Century Park E,Los Angeles,Starbucks,(310) 286-3023,CA,90067.0
73605,1846,1907,2049 Century Park E,Los Angeles ,Starbucks Coffee,(310) 286-3023,CA,90067.0,1888 Century Park E,Los Angeles,Edibles Coffee Shop,(310) 556-2790,CA,90067.0
73621,1846,1953,2049 Century Park E,Los Angeles ,Starbucks Coffee,(310) 286-3023,CA,90067.0,1875 Century Park E,Los Angeles,Starbucks,(310) 553-8226,CA,90067.0
73743,1848,2036,1875 Century Park E # C,Los Angeles ,Trimana,(310) 772-0726,CA,90067.0,1875 Century Park E,Los Angeles,Trimana,(310) 772-0726,CA,90067.0
73830,1852,1874,1840 Century Park E,Los Angeles ,The Garden Cafe,(310) 788-5188,CA,90067.0,1880 Century Park E,Los Angeles,1880 Cafe,(310) 553-1880,CA,90067.0
73831,1852,1878,1840 Century Park E,Los Angeles ,The Garden Cafe,(310) 788-5188,CA,90067.0,1888 Century Park E,Century City,Cafe Paraggi,(310) 284-8555,CA,90067.0
73838,1852,1905,1840 Century Park E,Los Angeles ,The Garden Cafe,(310) 788-5188,CA,90067.0,1880 Century Park E,Los Angeles,The Cellar Bar & Grill,(310) 277-1584,CA,90067.0
73863,1852,1995,1840 Century Park E,Los Angeles ,The Garden Cafe,(310) 788-5188,CA,90067.0,1840 Century Park E,Los Angeles,The Garden Cafe,(310) 788-5188,CA,90067.0
73867,1852,2016,1840 Century Park E,Los Angeles ,The Garden Cafe,(310) 788-5188,CA,90067.0,1875 Century Park E,Los Angeles,The Law Office of Liora Moreh,(424) 488-3068,CA,90067.0
